
> find-contract-calls
> ts-node scripts/find-contract-calls.ts

project,file,lineNumber,line
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,70,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,81,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/oracles/AaveOracle.ts,17,"const aaveOracleContract = AaveOracleContract.bind(contractAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/oracles/ChainLinkFeed.ts,16,"const chainLinkContract = ChainLinkContract.bind(contractAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/oracles/InchOracle.ts,19,"const inchOracleContract = InchOracleContract.bind(contractAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/oracles/YearnLensOracle.ts,17,"const yearnLensContract = YearnLensContract.bind(contractAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,30,"const curveRegistryContract = CurveRegistryContract.bind("
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,59,"const poolContract = CurvePoolContract.bind(poolAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,129,"const curveRegistryContract = CurveRegistryContract.bind("
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,176,"const curveRegistryContract = CurveRegistryContract.bind("
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,254,"const poolContract = CurvePoolContract.bind(poolAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,275,"const poolContract = CurvePoolContract.bind(poolAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,303,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,100,"const uniswapForkRouter = UniswapRouterContract.bind(routerAddress.address);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,128,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,171,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,59,"const chainlinkDataFeedContract = ChainlinkDataFeed.bind("
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,86,"const chainlinkDataFeedContract = ChainlinkDataFeed.bind("
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,117,"const erc20 = _ERC20.bind(address);"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,143,"const ggAVAX = GGAVAX.bind(NetworkConfigs.getLSTAddress());"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,171,"const ggAVAX = GGAVAX.bind(NetworkConfigs.getLSTAddress());"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,199,"const ggAVAX = GGAVAX.bind(NetworkConfigs.getLSTAddress());"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,227,"const ggAVAX = GGAVAX.bind(NetworkConfigs.getLSTAddress());"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,276,"const mm = MinipoolManager.bind(event.address);"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,301,"const mm = MinipoolManager.bind(event.address);"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,326,"const mm = MinipoolManager.bind(event.address);"
gogopool,subgraphs/gogopool/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
gogopool,subgraphs/gogopool/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
gogopool,subgraphs/gogopool/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
gogopool,subgraphs/gogopool/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,60,"const poolContract = CurvePoolContract.bind(poolAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,130,"const curveRegistryContract = CurveRegistryContract.bind("
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,177,"const curveRegistryContract = CurveRegistryContract.bind("
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(poolAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,276,"const poolContract = CurvePoolContract.bind(poolAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,337,"const poolContract = CurvePoolContract.bind(poolAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,94,"const uniswapForkRouter = UniswapRouterContract.bind(router.address);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,117,"const routerContract = UniswapRouterContract.bind(routerAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,125,"const factoryContract = UniswapFactoryContract.bind(factoryAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,255,"const uniSwapPair = UniswapPairContract.bind(lpAddress);"
goldfinch,subgraphs/goldfinch/src/common/getters.ts,85,"const contract = ERC20.bind(tokenAddr);"
goldfinch,subgraphs/goldfinch/src/common/getters.ts,165,"const poolContract = TranchedPoolContract.bind("
goldfinch,subgraphs/goldfinch/src/common/getters.ts,641,"const pairContract = UniswapV2Pair.bind(Address.fromString(pairAddress));"
goldfinch,subgraphs/goldfinch/src/common/helpers.ts,577,"const contract = MigratedTranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/common/utils.ts,64,"const goldfinchConfigContract = GoldfinchConfig.bind(contract.config());"
goldfinch,subgraphs/goldfinch/src/entities/backer_rewards.ts,41,"const contract = BackerRewardsContract.bind(contractAddress);"
goldfinch,subgraphs/goldfinch/src/entities/credit_line.ts,32,"const contract = CreditLineContract.bind(address);"
goldfinch,subgraphs/goldfinch/src/entities/helpers.ts,78,"const fixedLeverageRatioStrategyContract = FixedLeverageRatioStrategy.bind("
goldfinch,subgraphs/goldfinch/src/entities/helpers.ts,86,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/entities/senior_pool.ts,74,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/entities/senior_pool.ts,75,"const fidu_contract = FiduContract.bind("
goldfinch,subgraphs/goldfinch/src/entities/senior_pool.ts,78,"const usdc_contract = UsdcContract.bind("
goldfinch,subgraphs/goldfinch/src/entities/staking_rewards.ts,34,"const contract = StakingRewardsContract.bind(contractAddress);"
goldfinch,subgraphs/goldfinch/src/entities/tranched_pool.ts,51,"const contract = TranchedPoolContract.bind(address);"
goldfinch,subgraphs/goldfinch/src/entities/tranched_pool.ts,132,"const poolContract = TranchedPoolContract.bind(address);"
goldfinch,subgraphs/goldfinch/src/entities/tranched_pool.ts,133,"const goldfinchConfigContract = GoldfinchConfigContract.bind("
goldfinch,subgraphs/goldfinch/src/entities/tranched_pool.ts,600,"const backerRewardsContract = BackerRewardsContract.bind("
goldfinch,subgraphs/goldfinch/src/entities/tranched_pool.ts,625,"const tranchedPoolContract = TranchedPoolContract.bind("
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,19,"const tranchedPoolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,24,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,40,"const zapperContract = ZapperContract.bind(event.params.owner);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,51,"const tranchedPoolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,56,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,83,"const tranchedPoolContract = PoolTokensContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,88,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,29,"const poolContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,44,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,74,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,111,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,155,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,204,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,215,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/callable_loan.ts,221,"const callableLoanContract = CallableLoanContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/helpers.ts,20,"const callableLoanContract = CallableLoanContract.bind(address);"
goldfinch,subgraphs/goldfinch/src/mappings/callable_loan/helpers.ts,99,"const callableLoanContract = CallableLoanContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/community_rewards.ts,17,"const communityRewardsContract = CommunityRewardsContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/goldfinch_factory.ts,34,"const contract = GoldfinchFactory.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/goldfinch_factory.ts,62,"const tranchedPoolContract = TranchedPoolContract.bind(poolAddress);"
goldfinch,subgraphs/goldfinch/src/mappings/goldfinch_factory.ts,63,"const configContract = GoldfinchConfig.bind(tranchedPoolContract.config());"
goldfinch,subgraphs/goldfinch/src/mappings/goldfinch_factory.ts,103,"const contract = MigratedTranchedPoolContract.bind(event.params.pool);"
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,41,"const configContract = GoldfinchConfigContract.bind(configAddress);"
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,56,"const creditLineContract = CreditLineContract.bind(creditLineAddress);"
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,113,"const poolTokensContract = PoolTokensContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,194,"const creditLineContract = CreditLineContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,236,"const creditLineContract = CreditLineContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,311,"const creditLineContract = CreditLineContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/membership/membership_collector.ts,66,"const membershipVaultContract = MembershipVault.bind("
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,75,"const seniorPoolContract = SeniorPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,85,"const fiduContract = FiduContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,199,"const seniorPoolContract = SeniorPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,212,"const fiduContract = FiduContract.bind(Address.fromString(FIDU_ADDRESS));"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,290,"const seniorPoolContract = SeniorPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,402,"const seniorPoolContract = SeniorPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,488,"const seniorPoolContract = SeniorPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/senior_pool.ts,557,"const seniorPoolContract = SeniorPoolContract.bind(seniorPoolAddress);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,65,"const creditLineContract = CreditLine.bind(event.params.newCreditLine);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,82,"const poolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,146,"const tranchedPoolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,185,"const tranchedPoolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,186,"const goldfinchConfigContract = GoldfinchConfigContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,265,"TranchedPoolContract.bind(event.address)"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,302,"const tranchedPoolContract = TranchedPoolContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,312,"const configContract = GoldfinchConfigContract.bind("
goldfinch,subgraphs/goldfinch/src/mappings/tranched_pool.ts,322,"const creditLineContract = CreditLineContract.bind(creditLineAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ampleforth-governance/src/GovernorBravoDelegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ampleforth-governance/src/GovernorBravoDelegate.ts,142,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ampleforth-governance/src/GovernorBravoDelegate.ts,164,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance/src/governor-bravo-delegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance/src/governor-bravo-delegate.ts,141,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance/src/governor-bravo-delegate.ts,163,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance-v1/src/governor-alpha.ts,71,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance-v1/src/governor-alpha.ts,110,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/compound-governance-v1/src/governor-alpha.ts,130,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/cryptex-governance/src/GovernorBeta.ts,72,"const contract = GovernorBeta.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/cryptex-governance/src/GovernorBeta.ts,112,"const contract = GovernorBeta.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/cryptex-governance/src/GovernorBeta.ts,132,"const contract = GovernorBeta.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/gitcoin-governance/src/GovernorAlpha.ts,72,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/gitcoin-governance/src/GovernorAlpha.ts,112,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/gitcoin-governance/src/GovernorAlpha.ts,132,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/hifi-governance/src/governor-bravo-delegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/hifi-governance/src/governor-bravo-delegate.ts,141,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/hifi-governance/src/governor-bravo-delegate.ts,163,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance/src/GovernorBravoDelegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance/src/GovernorBravoDelegate.ts,142,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance/src/GovernorBravoDelegate.ts,164,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance-v1/src/governor-alpha.ts,71,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance-v1/src/governor-alpha.ts,110,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/idle-governance-v1/src/governor-alpha.ts,130,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/indexed-governance/src/GovernorAlpha.ts,72,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/indexed-governance/src/GovernorAlpha.ts,112,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/indexed-governance/src/GovernorAlpha.ts,132,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/lilnouns-governance/src/lilnouns-dao.ts,107,"const contract = NounsDAOLogicV2.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/lilnouns-governance/src/lilnouns-dao.ts,164,"const contract = NounsDAOLogicV2.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/lilnouns-governance/src/lilnouns-dao.ts,187,"const contract = NounsDAOLogicV2.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/nouns-governance/src/nouns-dao.ts,107,"const contract = NounsDAOLogicV2.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/nouns-governance/src/nouns-dao.ts,164,"const contract = NounsDAOLogicV2.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/nouns-governance/src/nouns-dao.ts,184,"const contract = NounsDAOLogicV2.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ooki-governance/src/governor-bravo-delegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ooki-governance/src/governor-bravo-delegate.ts,141,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/ooki-governance/src/governor-bravo-delegate.ts,164,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/pooltogether-governance/src/GovernorAlpha.ts,72,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/pooltogether-governance/src/GovernorAlpha.ts,112,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/pooltogether-governance/src/GovernorAlpha.ts,132,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/radicle-governance/src/Governor.ts,72,"const contract = Governor.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/radicle-governance/src/Governor.ts,112,"const contract = Governor.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/radicle-governance/src/Governor.ts,132,"const contract = Governor.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/reflexer-governance/src/GovernorBravo.ts,93,"const contract = GovernorBravo.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/reflexer-governance/src/GovernorBravo.ts,151,"const contract = GovernorBravo.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/reflexer-governance/src/GovernorBravo.ts,171,"const contract = GovernorBravo.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance/src/governor-bravo-delegate.ts,84,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance/src/governor-bravo-delegate.ts,141,"const contract = GovernorBravoDelegate.bind("
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance/src/governor-bravo-delegate.ts,163,"const contract = GovernorBravoDelegate.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v1/src/governor-alpha.ts,71,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v1/src/governor-alpha.ts,110,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v1/src/governor-alpha.ts,130,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v2/src/governor-alpha.ts,71,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v2/src/governor-alpha.ts,110,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/uniswap-governance-v2/src/governor-alpha.ts,130,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/unslashed-governance/src/GovernorAlpha.ts,72,"const contract = GovernorAlpha.bind(contractAddress);"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/unslashed-governance/src/GovernorAlpha.ts,112,"const contract = GovernorAlpha.bind(Address.fromString(contractAddress));"
governor-alpha-bravo,subgraphs/governor-alpha-bravo/protocols/unslashed-governance/src/GovernorAlpha.ts,132,"const contract = GovernorAlpha.bind(contractAddress);"
gudchain,subgraphs/gudchain/src/mappings/handlers.ts,94,"const erc20 = _ERC20.bind(address);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,74,"const mlrtContract = EigenpieMLRT.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,88,"const wbEthContract = WBETH.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,106,"const sFraxContract = SFRAX.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,137,"const pendlePTContract = PendlePT.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,140,"const pendleSYContract = PendleSY.bind(SYCall.value);"
gudchain,subgraphs/gudchain/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
gudchain,subgraphs/gudchain/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
gudchain,subgraphs/gudchain/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
gudchain,subgraphs/gudchain/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,60,"const poolContract = CurvePoolContract.bind(poolAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,130,"const curveRegistryContract = CurveRegistryContract.bind("
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,177,"const curveRegistryContract = CurveRegistryContract.bind("
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(poolAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,276,"const poolContract = CurvePoolContract.bind(poolAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,337,"const poolContract = CurvePoolContract.bind(poolAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,94,"const uniswapForkRouter = UniswapRouterContract.bind(router.address);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,117,"const routerContract = UniswapRouterContract.bind(routerAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,125,"const factoryContract = UniswapFactoryContract.bind(factoryAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,255,"const uniSwapPair = UniswapPairContract.bind(lpAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/calculations/CalculationsCurve.ts,12,"return CalculationsCurveContract.bind(contractAddress);"
