
> analyze-token-calls
> ts-node scripts/analyze-token-calls.ts

project,file,lineNumber,line
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/common/initializers.ts,67,"const contract = ERC20Contract.bind(address);"
convex-finance,subgraphs/convex-finance/src/common/initializers.ts,334,"const lpTokenContract = ERC20Contract.bind(poolInfo.lpToken);"
convex-finance,subgraphs/convex-finance/src/common/utils.ts,23,"const token = ERC20Contract.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/common/utils.ts,126,"const convexTokenContract = ERC20Contract.bind("
convex-finance,subgraphs/convex-finance/src/modules/Deposit.ts,86,"const outputTokenContract = ERC20.bind("
convex-finance,subgraphs/convex-finance/src/modules/Rewards.ts,13,"const rewardsContract = RewardPoolContract.bind(rewardTokenPool);"
convex-finance,subgraphs/convex-finance/src/modules/Withdraw.ts,86,"const outputTokenContract = ERC20.bind("
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/custom/ForexTokens.ts,23,"const lpTokenContract = CurvePool.bind(lpToken);"
convex-finance,subgraphs/convex-finance/src/prices/custom/ForexTokens.ts,40,"const priceOracle = ChainLinkAggregator.bind(ForexToken);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,312,"const poolContract = CurvePoolContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
creth2,subgraphs/creth2/src/mappings/handlers.ts,66,"const erc20 = _ERC20.bind(address);"
curve-finance,subgraphs/curve-finance/src/common/initializers.ts,139,"const contract = ERC20Contract.bind(address);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,41,"const token = ERC20Contract.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,572,"const lpTokenContract = ERC20Contract.bind(lpTokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,70,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,81,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/AaveOracle.ts,9,"const aaveContract = AaveOracleContract.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,297,"const poolContract = CurvePoolContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,122,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,165,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/common/initializers.ts,68,"const contract = ERC20.bind(Address.fromString(constants.CGUSD_ADDRESS));"
cygnus-finance,subgraphs/cygnus-finance/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,55,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,62,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,73,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
deq,subgraphs/deq/src/mappings/handlers.ts,64,"const erc20 = _ERC20.bind(address);"
deq,subgraphs/deq/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
deq,subgraphs/deq/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
deq,subgraphs/deq/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
deq,subgraphs/deq/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
dinero-pxeth,subgraphs/dinero-pxeth/src/mappings/handlers.ts,95,"const erc20 = _ERC20.bind(address);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
dinero-pxeth,subgraphs/dinero-pxeth/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
dopex,subgraphs/dopex/src/entities/option.ts,38,"const strikeTokenContract = SsovV3OptionsToken.bind(strikeTokenAddress);"
dopex,subgraphs/dopex/src/entities/token.ts,83,"const tokenContract = ERC20.bind(tokenAddress);"
dopex,subgraphs/dopex/src/entities/token.ts,93,"const tokenContract = ERC20.bind(tokenAddress);"
dopex,subgraphs/dopex/src/entities/token.ts,103,"const tokenContract = ERC20.bind(tokenAddress);"
dopex,subgraphs/dopex/src/prices/common/utils.ts,34,"const tokenContract = _ERC20.bind(tokenAddr);"
dopex,subgraphs/dopex/src/prices/common/utils.ts,41,"const tokenContract = _ERC20.bind(tokenAddr);"
dopex,subgraphs/dopex/src/prices/common/utils.ts,52,"const tokenContract = _ERC20.bind(tokenAddr);"
dopex,subgraphs/dopex/src/prices/routers/CurveRouter.ts,300,"const poolContract = CurvePoolContract.bind(tokenAddress);"
dopex,subgraphs/dopex/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
dopex,subgraphs/dopex/src/prices/routers/UniswapForksRouter.ts,119,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
dopex,subgraphs/dopex/src/prices/routers/UniswapForksRouter.ts,162,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/common/tokens.ts,11,"let contract = ERC20.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/common/tokens.ts,21,"let contract = ERC20.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/common/tokens.ts,31,"let contract = ERC20.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenlayer,subgraphs/eigenlayer/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenlayer,subgraphs/eigenlayer/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenlayer,subgraphs/eigenlayer/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
eigenlayer,subgraphs/eigenlayer/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
eigenpie,subgraphs/eigenpie/src/common/initializers.ts,86,"const contract = ERC20.bind(Address.fromBytes(pool.getBytesID()));"
eigenpie,subgraphs/eigenpie/src/common/utils.ts,35,"const contract = ERC20.bind(address);"
eigenpie,subgraphs/eigenpie/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenpie,subgraphs/eigenpie/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenpie,subgraphs/eigenpie/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
eigenpie,subgraphs/eigenpie/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
eigenpie,subgraphs/eigenpie/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
eigenpie,subgraphs/eigenpie/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
eigenpie,subgraphs/eigenpie/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
ellipsis-finance,subgraphs/ellipsis-finance/src/common/initializers.ts,44,"const lpTokenContract = LPTokenContract.bind("
ellipsis-finance,subgraphs/ellipsis-finance/src/common/initializers.ts,333,"const contract = ERC20Contract.bind(address);"
ellipsis-finance,subgraphs/ellipsis-finance/src/common/utils.ts,292,"const token = ERC20Contract.bind(tokenAddr);"
ellipsis-finance,subgraphs/ellipsis-finance/src/common/utils.ts,498,"const lpTokenContract = LPTokenContract.bind(lpTokenAddress);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/common/utils.ts,31,"const tokenContract = _ERC20.bind(tokenAddr);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/common/utils.ts,38,"const tokenContract = _ERC20.bind(tokenAddr);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(tokenAddress);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/routers/UniswapForksRouter.ts,109,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
ellipsis-finance,subgraphs/ellipsis-finance/src/prices/routers/UniswapForksRouter.ts,148,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
erc20,subgraphs/erc20/src/mappings/token.ts,37,"let erc20 = ERC20.bind(event.address);"
erc20,subgraphs/erc20/src/mappings/token.ts,200,"let totalSupply = ERC20.bind(event.address).try_totalSupply();"
erc20,subgraphs/erc20/src/mappings/token.ts,245,"let totalSupply = ERC20.bind(event.address).try_totalSupply();"
etherfi,subgraphs/etherfi/src/common/initializers.ts,127,"const contract = ERC20.bind(Address.fromString(constants.EETH_ADDRESS));"
etherfi,subgraphs/etherfi/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
etherfi,subgraphs/etherfi/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
etherfi,subgraphs/etherfi/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
etherfi,subgraphs/etherfi/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
etherfi,subgraphs/etherfi/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
etherfi,subgraphs/etherfi/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
etherfi,subgraphs/etherfi/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
etherfi,subgraphs/etherfi/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,9,"const contract = ERC20.bind(address);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,15,"const bytesContract = ERC20NameBytes.bind(address);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,26,"const contract = ERC20.bind(address);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,32,"const bytesContract = ERC20SymbolBytes.bind(address);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,43,"const contract = ERC20.bind(address);"
euler-finance,subgraphs/euler-finance/src/common/tokens.ts,54,"const contract = ERC20.bind(address);"
euler-finance,subgraphs/euler-finance/src/mappings/handlers.ts,121,"const erc20Contract = ERC20.bind(event.params.underlying);"
euler-finance,subgraphs/euler-finance/src/mappings/handlers.ts,125,"const eToken = ERC20.bind(eTokenAddress);"
euler-finance,subgraphs/euler-finance/src/mappings/handlers.ts,128,"const dToken = ERC20.bind(dTokenAddress);"
euler-finance,subgraphs/euler-finance/src/mappings/handlers.ts,252,"const dToken = ERC20.bind(dTokenAddress);"
flat-money,subgraphs/flat-money/src/mappings/handlers.ts,79,"const erc20 = _ERC20.bind(address);"
frax-ether-staking,subgraphs/frax-ether-staking/src/mappings/handlers.ts,53,"const erc20 = _ERC20.bind(address);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
frax-ether-staking,subgraphs/frax-ether-staking/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
fx-protocol,subgraphs/fx-protocol/src/common/initializers.ts,96,"const contract = ERC20.bind(Address.fromBytes(pool.pool.outputToken!));"
fx-protocol,subgraphs/fx-protocol/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
fx-protocol,subgraphs/fx-protocol/src/prices/common/utils.ts,49,"const tokenContract = ERC20.bind(tokenAddr);"
fx-protocol,subgraphs/fx-protocol/src/prices/common/utils.ts,56,"const tokenContract = ERC20.bind(tokenAddr);"
fx-protocol,subgraphs/fx-protocol/src/prices/common/utils.ts,67,"const tokenContract = ERC20.bind(tokenAddr);"
fx-protocol,subgraphs/fx-protocol/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
fx-protocol,subgraphs/fx-protocol/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
fx-protocol,subgraphs/fx-protocol/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
fx-protocol,subgraphs/fx-protocol/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gains-trade,subgraphs/gains-trade/src/mappings/handlers.ts,72,"const erc20 = _ERC20.bind(address);"
gains-trade,subgraphs/gains-trade/src/prices/common/utils.ts,31,"const tokenContract = _ERC20.bind(tokenAddr);"
gains-trade,subgraphs/gains-trade/src/prices/common/utils.ts,38,"const tokenContract = _ERC20.bind(tokenAddr);"
gains-trade,subgraphs/gains-trade/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
gains-trade,subgraphs/gains-trade/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gains-trade,subgraphs/gains-trade/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gains-trade,subgraphs/gains-trade/src/prices/routers/UniswapForksRouter.ts,109,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gains-trade,subgraphs/gains-trade/src/prices/routers/UniswapForksRouter.ts,148,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/common/tokens.ts,11,"let contract = ERC20.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/common/tokens.ts,12,"let contractSymbolBytes = ERC20SymbolBytes.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/common/tokens.ts,40,"let contract = ERC20.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/common/tokens.ts,41,"let contractNameBytes = ERC20NameBytes.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/common/tokens.ts,69,"let contract = ERC20.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/common/utils.ts,10,"const token = _ERC20.bind(tokenAddr);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/SushiSwapRouter.ts,16,"const lpToken = SushiSwapPairContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/SushiSwapRouter.ts,105,"const sushiswapPair = SushiSwapPairContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/SushiSwapRouter.ts,124,"const sushiSwapPair = SushiSwapPairContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/UniswapRouter.ts,17,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/UniswapRouter.ts,109,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gamma-strategies,subgraphs/gamma-strategies/src/prices/routers/UniswapRouter.ts,134,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gaurda-staking,subgraphs/gaurda-staking/src/mappings/handlers.ts,90,"const erc20 = _ERC20.bind(address);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gaurda-staking,subgraphs/gaurda-staking/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
geode,subgraphs/geode/src/mappings/handlers.ts,100,"const erc20 = _ERC20.bind(address);"
geode,subgraphs/geode/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
geode,subgraphs/geode/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
geode,subgraphs/geode/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
geode,subgraphs/geode/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
geode,subgraphs/geode/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
geode,subgraphs/geode/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
geode,subgraphs/geode/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/modules/token.ts,15,"const tokenContract = _ERC20.bind(address);"
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,70,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/common/utils.ts,81,"const tokenContract = _ERC20.bind(tokenAddr);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/CurveRouter.ts,303,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,128,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gmx-forks,subgraphs/gmx-forks/src/prices/routers/UniswapForksRouter.ts,171,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/mappings/handlers.ts,117,"const erc20 = _ERC20.bind(address);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
gogopool,subgraphs/gogopool/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gogopool,subgraphs/gogopool/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
goldfinch,subgraphs/goldfinch/src/common/getters.ts,85,"const contract = ERC20.bind(tokenAddr);"
goldfinch,subgraphs/goldfinch/src/entities/zapper.ts,83,"const tranchedPoolContract = PoolTokensContract.bind(event.address);"
goldfinch,subgraphs/goldfinch/src/mappings/helpers.ts,113,"const poolTokensContract = PoolTokensContract.bind("
gudchain,subgraphs/gudchain/src/mappings/handlers.ts,94,"const erc20 = _ERC20.bind(address);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,74,"const mlrtContract = EigenpieMLRT.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,88,"const wbEthContract = WBETH.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,106,"const sFraxContract = SFRAX.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/mappings/helpers.ts,137,"const pendlePTContract = PendlePT.bind(pricedToken);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
gudchain,subgraphs/gudchain/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
gudchain,subgraphs/gudchain/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/common/utils.ts,31,"const tokenContract = _ERC20.bind(tokenAddr);"
hop-protocol,subgraphs/hop-protocol/src/prices/common/utils.ts,38,"const tokenContract = _ERC20.bind(tokenAddr);"
hop-protocol,subgraphs/hop-protocol/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/CurveRouter.ts,257,"const poolContract = CurvePoolContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapForksRouter.ts,111,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapForksRouter.ts,150,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapV2.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapV2.ts,114,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
hop-protocol,subgraphs/hop-protocol/src/prices/routers/UniswapV2.ts,153,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
hord-fi,subgraphs/hord-fi/src/mappings/handlers.ts,62,"const erc20 = _ERC20.bind(address);"
hyperlock-finance,subgraphs/hyperlock-finance/src/common/utils.ts,24,"const pairContract = ThrusterV2.bind(Address.fromBytes(token.id));"
hyperlock-finance,subgraphs/hyperlock-finance/src/common/utils.ts,39,"const pairContract = ThrusterV2.bind(Address.fromBytes(token.id));"
hyperlock-finance,subgraphs/hyperlock-finance/src/common/utils.ts,53,"const contract = ERC20.bind(address);"
hyperlock-finance,subgraphs/hyperlock-finance/src/prices/common/utils.ts,55,"const tokenContract = _ERC20.bind(tokenAddr);"
hyperlock-finance,subgraphs/hyperlock-finance/src/prices/common/utils.ts,62,"const tokenContract = _ERC20.bind(tokenAddr);"
hyperlock-finance,subgraphs/hyperlock-finance/src/prices/common/utils.ts,73,"const tokenContract = _ERC20.bind(tokenAddr);"
hyperlock-finance,subgraphs/hyperlock-finance/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
